UCI, DJCI, 0.9372551229750455
BOE, PHK, 0.9384093770897253
BOE, JTD, 0.9394570731993962
NBY, VTIQW, 0.9431419741737259
BCE, BAM, 0.9433088800949477
MGU, SPXX, 0.9439362520434104
PHK, JTD, 0.9463927731090129
JTD, SPXX, 0.9465592997321487
TANNI, BPYPO, 0.9480265981536555
CATY, GBCI, 0.9587071516508667
